Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Algeria,DZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.0915045303014,18.8517638365229,18.6880180036444,18.5427460596035,18.5440056429333,18.5440056429333,18.5792739761687,18.5591206428913,18.5591206428913,18.5645788373206,19.0755498081235,19.0600149470555,18.6015266149958,18.614962170514,18.3701831434162,18.4827059208814,18.4033521711018,18.4079706433112,18.3983138377825,18.4025124488819,16.4463795376489,16.4195084266125,16.4929841208528,16.6306985649147,16.3959962044556,16.2435866215456,16.2817939825506,16.2977487047285,16.2738166214616,16.2385482882263,16.2158757882892,16.3179020380058,16.316642454676,16.6432943982131,16.6470731482026,16.6416149537733,16.6642874537103,16.7213885646628,16.6815017592181,16.8032614811021,16.8402092587772,16.7335645368512,16.7548511671089,17.27518536868,17.3028962019364,17.2903003686381,17.3201105074441,17.344042590711,17.3738527295171,17.3713335628574,17.3772116183966,17.3814905935367,17.3955346196478,17.3952656461243,17.4059294622839,17.3655391515237,,
Ecuador,ECU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,17.0134373645427,17.0134373645427,17.0495593122381,17.0495593122381,17.0856812599335,17.0856812599335,17.121803207629,17.1037422337812,17.3204739199538,17.5372056061263,17.7539372922988,17.9706689784713,18.1874006646438,18.6678225689929,19.4516688339835,20.0657419448057,21.0771564802774,21.6912295910996,22.3594856234648,23.3997977170929,24.4148244473342,25.1408755960121,25.6285218899003,26.206473053027,26.8024851900014,27.3804363531282,27.8897558156336,27.9078167894813,28.0053460482589,28.3412801618263,28.5869094061552,28.7277850021673,28.8072532870972,29.3635312816067,29.2876751914463,28.8505996243317,28.9409044935703,32.3200193267837,32.5132871637945,32.477049444355,31.3456273151876,30.1578354002255,29.1914962151715,30.3068126912546,30.1980995329361,29.9726203897568,29.8437751650829,29.9766468030279,30.336607756256,30.1888395688215,29.5784349237246,30.2258813913019,30.2504429054598,22.5547600068952,23.3064901849885,22.2096956031567,,
Egypt,EGY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,2.57973780702195,2.51644984680295,2.50138128484605,2.51745441760008,2.68421316992315,2.79270681601286,2.81380280275252,2.81380280275252,2.84795820985484,2.85599477623186,2.865035913406,2.86804962579738,2.86804962579738,2.85599477623186,2.83791250188357,2.74247827615651,2.64704405042945,2.5516098247024,2.45818474056959,2.45617559897534,2.47928072730926,2.45641668615639,2.44586869278656,2.46949621755551,2.50841328042594,2.57873323622482,2.55864182028228,2.5927972273846,2.58275151941333,2.6601034707921,2.65508061680647,3.00997541744626,3.26083680747401,3.26083680747401,3.2980059269677,3.19097891500075,3.25975179253102,3.27451917945402,3.49892008639309,3.30604249334472,3.35325732080968,3.4396504093626,3.4245818474057,3.49389723240745,3.53910291827817,3.54914862624943,3.55417148023507,3.55818976342358,3.70586167060124,3.68777939625295,3.63654628559948,3.71289366618112,3.74802347752587,3.73217132091642,3.80719284463057,3.75083632480913,,
Euro area,EMU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.1363290788144,56.0848847110065,56.0032373397972,55.7260180515894,55.5453815243309,55.3826261393457,55.3364505593273,55.0100687144409,55.0450011481983,54.4452581679682,53.6153426557526,53.4216792031228,53.1883951358285,53.0360493816977,52.8809862790781,52.5593775153973,52.5015287089055,52.5120779784188,52.3627806530344,52.2014837764566,52.155435635869,52.0809142599683,51.6599470698538,51.5471198638189,51.4586560897492,51.3427652423208,51.2705668705623,50.9533503778592,50.969450011995,50.7742654628412,49.4587193523857,48.6963277494535,48.623560840599,48.4614318816116,47.8481583185934,47.9116172082995,47.68689770682,47.6837340536472,47.6085868390508,47.3957986334111,46.8183291787551,46.5114935975107,46.1039164938017,45.890117524779,45.97976958755,45.451541761738,45.0451914521283,45.1460622744885,44.8199534206029,44.7627571202451,44.3251616289766,44.1757520989566,43.9736467716232,43.4080705159602,43.3512493238983,43.0360947702086,,
Eritrea,ERI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2673267326733,73.3267326732673,73.3366336633663,72.6534653465346,72.8712871287129,73.9306930693069,73.9306930693069,74.5544554455445,74.5742574257426,74.5742574257426,74.9207920792079,74.2574257425743,74.4752475247525,74.970297029703,74.970297029703,74.970297029703,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,,
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,66.4892552723198,66.4932570330946,66.3031733962944,65.5348353275441,65.4167833846893,64.340309736284,64.7925087038297,64.3463123774461,65.0826363599984,64.2662771619513,65.3967745808156,65.1646724558806,64.5884189043179,64.1880940470235,63.8892780657687,63.0862541785936,63.2381791247948,63.0152343202611,62.7677463266205,62.5422948325225,62.4794778360629,62.4494454010331,61.6522836033078,61.3246836456832,61.4928720166587,61.2886432804741,61.2706230978696,61.2245715201025,61.4708473490309,61.0123338138715,60.8101073201986,60.6259010091302,60.1333493512734,60.4336857280154,59.5046452026269,60.3455870575044,60.1854076565754,59.9831811629025,59.6227775108121,59.6513026052104,59.2152772205729,58.9511862776531,58.3982692654394,58.2375095156056,58.4343505179427,57.3429796785442,56.1078720121817,56.4194065757819,56.0903220631292,55.0888982220356,54.0409698327599,53.8613782211471,53.4439519776694,53.1336838527818,53.189060520875,52.5772474403069,,
Estonia,EST,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41330502477,31.1394196744515,25.9731068648266,23.378155225289,23.7084217975938,24.1330502476999,24.6048596367068,23.6140599197924,23.2602028780373,20.9955178108044,16.4708660581984,19.5494223214681,18.1740982404827,20.8044355841959,21.1960368011323,21.5758427833437,21.3918374096006,21.9815991458591,22.382637126515,22.3165841000236,22.5501303235212,22.1992178513918,22.4062571888659,22.8433402346446,23.0733839429492,,
Ethiopia,ETH,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54,30.472,30.5,30.5,30.492,30.508,30.676,30.662,30.605400390625,30.498,31.607,33.101,33.591,34.219,35.077,34.513,34.985,35.683,36.32519921875,36.488,36.259,36.259,36.259,36.259,,
European Union,EUU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,54.7028526616005,54.6352091551699,54.4958793381171,54.3053162091457,54.0914182614187,53.9725410301141,53.9205507924248,53.6901755915211,53.6740912784048,53.1376697821337,52.5973935572103,52.4157806105173,52.2223255534177,52.0913504214101,51.949799988903,51.8014024670558,51.7254095650548,51.7108077284911,51.5768267768959,51.450254822407,51.336385081919,51.267905871626,50.9675134580768,50.9016827216621,50.7975132363664,50.6969618419987,50.6455521938161,50.5057762278942,50.3935090377974,50.2408335875367,49.373329721528,48.6944616053283,48.5971728528414,48.470003097584,48.0629749263334,48.0019440692848,47.8802995851181,47.7299568480183,47.6044649253846,47.1095512921741,46.572656357485,46.1536312203045,45.7186958679125,45.480646187478,45.4423936086678,45.2567560662149,44.7017595314001,44.8089455534333,44.4804849658457,44.1789987756272,43.939291812132,43.7578531727913,43.4956034867158,43.1030110318923,43.0463516738157,42.8216586342656,,
Fragile and conflict affected situations,FCS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.8695596881451,27.9296748144595,27.9761451325962,28.0099062865444,28.0050721259329,27.9978208850156,28.0527119990562,28.0772726537761,28.1418320890398,28.1876786445169,28.2166836081861,28.3065054311617,28.3440871313997,28.4100004435298,28.4243762626243,28.4945539392454,28.5264457945099,28.5763499201071,28.6022376852606,28.6387300771036,28.6798230055251,28.7195123804141,28.735341345252,28.7827502645693,28.8261824488781,28.8561249242365,28.8808430614463,28.9119551647484,28.8934750432381,28.9265365264463,28.9895396432794,29.0247040438693,29.5343176028629,29.6942993952632,29.7059808510913,29.8596964320871,29.9582538805968,29.990203822696,29.9986748121873,30.0768477334738,30.1835822010667,30.2976891371356,30.4091486173163,30.4268304040613,30.6279219498912,30.6416918609435,30.757386566524,30.7435861719984,30.789357429745,30.8525557254936,30.9851930131554,31.0072707470788,31.0186247666243,31.0544093078535,31.0657785212721,31.0666297419104,,
Finland,FIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,9.08007469441505,9.14376735170639,9.21402541120851,9.27673297762976,9.3289339768213,9.38770117976214,9.43366460600726,9.47536064104616,9.07941823434781,8.94382596661703,8.87652237818668,8.58104320946807,8.4772976711522,8.55379330360074,8.58137184027095,8.57513346578597,8.5281857502093,8.48714697677616,8.42936406316688,8.32594635411537,8.26258232762691,8.16737237326202,8.04491251302981,7.96382005703365,7.90702223429446,7.85777570617469,7.90570931416002,7.79145720861447,7.83282461285049,7.85646278604025,7.96086558596188,7.90078466134804,7.8259297782983,7.91851309085574,7.36728060671723,7.2819199579763,7.05866903050002,7.19655930923537,7.22742014624167,7.2819199579763,7.2950523654749,7.34101579172002,7.37384681046653,7.39682852358909,7.46511720288956,7.56568363035786,7.54677859299467,7.55643271583991,7.55676209279368,7.541625213372,7.5244335044136,7.51949750783589,7.43196551383724,7.46026554890339,7.48050377527475,7.48576881313547,,
Fiji,FJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,12.4247400109469,12.4247400109469,12.4794745484401,12.4794745484401,12.2058018609743,12.2058018609743,12.096332785988,11.9868637110016,12.096332785988,12.096332785988,12.096332785988,12.5889436234264,12.8626163108922,13.136288998358,13.4099616858238,14.2309797482211,14.7783251231527,15.3256704980843,15.5993431855501,15.8730158730159,16.4203612479475,16.967706622879,17.5150519978106,18.0623973727422,18.8834154351396,19.1570881226054,19.9781061850027,20.7991242474001,21.6201423097975,22.4411603721949,23.2074438970991,23.8095238095238,23.8095238095238,23.7000547345375,24.0831964969896,24.0831964969896,24.0831964969896,23.535851122058,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.3716475095785,23.4263820470717,23.4044885661476,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,,
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,63.0773258646753,62.8965257471095,62.7394670591232,62.2920324247433,62.0947959328534,61.8117250417152,61.4154257941216,60.5917808140999,60.5826494950309,59.3444426292777,59.5782043974435,59.3809679055536,59.2805233957949,59.2476506471466,59.092418222974,58.4787935815388,58.2760782982075,58.369217752711,58.137282248359,57.932740701214,57.8688214677311,57.7939446513655,57.6460172824481,57.5419202450618,57.4213868333513,57.3355524341029,57.2588493539235,56.3037133793086,56.1409939868837,55.8705250294449,55.6734704505521,55.4897490242686,55.3199064895857,55.1621165826895,55.0622178119219,54.9637850458956,54.8602337475005,54.7513891375826,54.6584315960761,54.4360796320941,54.2642292270887,54.076852040436,53.9083391234258,53.7987146977949,53.6755092345909,53.5336040576256,53.3389218402565,53.1635976249333,52.998867341078,52.827926944534,52.7408105848571,52.6790839909002,52.5492316403422,52.5360837509851,52.4637632255604,52.4475441661716,,
Faroe Islands,FRO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,,
"Micronesia, Fed. Sts.",FSM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,,
Gabon,GAB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,20.1614468118136,20.2196608064579,20.2778748011022,20.3360887957465,20.3943027903908,20.4525167850351,20.3166841308651,20.3748981255094,20.2390654713393,20.1032328171692,20.180851476695,20.0450188225249,19.9285908332363,19.9868048278806,20.0605425544301,20.0023285597858,20.0915900182404,20.1769705437187,19.9868048278806,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,20.0139713587146,20.0139713587146,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,,
United Kingdom,GBR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,81.8418550820485,81.7550531145373,81.6227834497582,81.440912660687,80.9531682718142,80.808498325962,80.8250320340594,80.2959533749432,80.1058157318233,77.9109659818956,77.8861654197495,77.5265572686314,77.2785516471707,77.0388128797586,76.8114743934196,76.7494729880544,76.4270656801554,76.3774645558633,76.2699954532303,76.3402637126441,75.7243830860166,75.5631794320671,75.2945066754846,75.2366386971438,75.096102178316,74.9390319513909,74.8811639730501,76.1501260695242,75.6665151076758,75.2407721241681,74.9927665027074,74.6910263299301,72.4755094448807,71.9588310668375,71.8348282561071,72.3101723639069,72.6863142231224,72.4093746124912,71.1734799322118,70.1194560410036,70.0739883437358,70.1690571652957,70.0863886248088,70.4790641921217,70.0863886248088,73.7320712602819,72.9425866986318,73.0955234985326,71.6116231967925,71.1941470673335,70.9461414458728,71.020543132311,71.3024396261315,71.2272144835283,70.8386723432398,71.7148781414045,,
Georgia,GEO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4671175708735,45.0136710318031,44.5675636782271,43.8624262483811,43.675348971075,43.7041300906605,43.8192545690027,43.157288818535,43.1716793783278,43.2148510577061,43.2292416174989,43.2580227370845,35.8612750035976,36.2642106777954,36.2354295582098,36.221038998417,36.1778673190387,35.9476183623543,35.4007770902288,35.1475018325479,35.0410130954094,35.7763721061484,34.7684567361311,34.7978140402396,34.4510001439056,,
Ghana,GHA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.8590137997715,51.8590137997715,52.2984969675661,52.7379801353608,52.7379801353608,52.7379801353608,52.7379801353608,53.6169464709502,53.6169464709502,54.0564296387448,54.4959128065395,54.4959128065395,54.4959128065395,54.9353959743342,54.9353959743342,55.3968533005186,55.9022589434825,55.9022589434825,56.2538454777182,56.6933286455129,57.5722949811022,58.4512613166916,59.8927661070581,61.6594884415927,62.3187131932847,63.4174211127714,63.7690076470071,64.3007822800387,65.1973279423398,66.3619583369957,66.3619583369957,67.240924672585,67.6804078403797,68.5593741759691,68.5593741759691,68.647270809528,69.0867539773227,68.9988573437637,68.9988573437637,68.9988573437637,68.9988573437637,68.9988573437637,,
Gibraltar,GIB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,59.4986163112486,59.4945466384503,59.3968744912909,59.2992023441315,59.2055998697705,59.1079277226111,59.0102555754517,58.9125834282924,58.814911281133,58.7213088067719,58.6236366596126,58.5259645124532,58.4282923652938,58.3346898909328,58.2777144717565,58.1800423245971,58.0823701774377,57.9846980302784,57.9724890118834,57.8748168647241,57.7771447175647,57.6794725704053,57.622497151229,57.528894676868,57.4719192576917,57.3742471105323,57.2765749633729,57.3050626729611,57.2073905258017,57.5492430408595,57.1748331434153,57.1992511802051,57.1870421618102,57.170763470617,57.0730913234576,56.6376363340387,56.1614846166368,55.8155624287807,55.103369689077,54.8958163763633,55.103369689077,55.9173042487384,56.3446198925606,56.6905420804167,57.4678495848934,57.5044766400781,57.7079602799935,57.9521406478919,57.992837375875,58.1963210157903,58.1963210157903,58.603288295621,59.0102555754517,59.0102555754517,59.0102555754517,59.0102555754517,,
"Gambia, The",GMB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.7786561264822,51.8774703557312,51.9762845849802,52.0750988142293,52.1739130434783,52.2727272727273,52.4703557312253,52.4703557312253,52.6679841897233,52.7667984189723,53.0632411067194,53.5573122529644,54.0513833992095,56.7193675889328,56.1264822134387,56.0276679841897,56.7193675889328,57.4110671936759,56.3241106719368,55.6324110671937,57.8063241106719,59.8814229249012,58.00395256917,56.6205533596838,56.6205533596838,57.5098814229249,58.201581027668,59.6837944664032,57.9051383399209,57.9051383399209,58.498023715415,55.1383399209486,55.0395256916996,55.0395256916996,55.0395256916996,55.0395256916996,55.0395256916996,54.5454545454545,54.5454545454545,54.5454545454545,53.3596837944664,51.0869565217391,50.098814229249,50.8893280632411,52.0750988142293,48.9130434782609,48.9130434782609,54.5454545454545,59.5849802371541,60.7707509881423,60.7707509881423,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,,
Guinea-Bissau,GNB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.2930298719772,48.2930298719772,48.2930298719772,48.2930298719772,48.2930298719772,48.2930298719772,48.6486486486487,48.6486486486487,48.6486486486487,48.6486486486487,48.6486486486487,48.6486486486487,48.8264580369844,49.0042674253201,49.0042674253201,49.0042674253201,49.0398293029872,49.0398293029872,49.0753911806543,49.1820768136558,49.4310099573257,49.8933143669986,50.24893314367,51.2091038406828,51.4935988620199,50.3200568990043,50.1422475106686,49.7866287339972,51.1024182076814,51.4580369843528,51.4580369843528,51.4580369843528,52.1692745376956,52.524893314367,52.8449502133713,53.0583214793741,54.6586059743954,54.6586059743954,56.4722617354196,57.8947368421053,57.8947368421053,57.2190611664296,56.8990042674253,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,,
Equatorial Guinea,GNQ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.1942959001783,11.3725490196078,11.5508021390374,11.5864527629234,11.5864527629234,11.729055258467,11.729055258467,11.729055258467,11.729055258467,11.729055258467,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.5508021390374,11.5508021390374,11.5508021390374,11.5508021390374,11.1942959001783,11.1942959001783,11.0160427807487,10.4812834224599,10.4812834224599,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,,
Greece,GRC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,69.1233514352211,69.0612878200155,69.9844840961986,69.7517455391777,67.3235065942591,70.5197827773468,70.6982156710628,70.9309542280838,70.9387121799845,71.0240496508922,71.0240496508922,71.0628394103957,70.9309542280838,70.9154383242824,70.7370054305663,70.7137315748642,70.6904577191621,71.1792086889061,71.2257564003103,71.2179984484096,71.4197051978278,71.4197051978278,71.233514352211,71.4429790535299,71.2490302560124,71.2179984484096,71.1947245927075,71.2102404965089,71.4895267649341,71.5438324282389,71.0938712179985,71.1171450737005,71.0628394103957,71.1404189294026,71.0938712179985,71.155934833204,69.7051978277735,68.1303335919317,67.2614429790535,66.1675717610551,65.4615981380915,64.7245927075252,64.0186190845617,62.6842513576416,62.1024049650892,61.0007757951901,60.1474010861133,59.4026377036462,58.6501163692785,58.0993017843289,57.377812257564,56.5011636927851,55.4926299456943,48.1070597362296,48.0915438324282,47.6027928626843,,
Grenada,GRD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,58.8235294117647,58.8235294117647,58.8235294117647,58.8235294117647,58.8235294117647,58.8235294117647,55.8823529411765,55.8823529411765,47.0588235294118,47.0588235294118,47.0588235294118,47.0588235294118,47.0588235294118,41.1764705882353,41.1764705882353,38.2352941176471,38.2352941176471,38.2352941176471,38.2352941176471,35.2941176470588,35.2941176470588,35.2941176470588,35.2941176470588,32.3529411764706,32.3529411764706,32.3529411764706,32.3529411764706,35.2941176470588,35.2941176470588,38.2352941176471,38.2352941176471,35.2941176470588,35.2941176470588,20.5882352941176,20.5882352941176,20.5882352941176,20.5882352941176,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,,
Greenland,GRL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.688615753736488,0.68949372579314,0.690371653194276,0.691249625250928,0.69212759730758,0.693005569364232,0.693883541420884,0.694761468822019,0.695639440878671,0.696517412935323,0.697395384991976,0.698273357048627,0.582044083070981,0.582774995610286,0.583505908149592,0.584236820688898,0.584967733228203,0.58569860859175,0.586429521131056,0.587160433670362,0.587891346209667,0.588622258748973,0.58935313411252,0.590084046651826,0.590814959191132,0.591545871730437,0.592276784269743,0.59300765963329,0.592203696733388,0.592228046853588,0.592276784269743,0.592301134389943,,
Guatemala,GTM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,24.6920492721165,24.8040313549832,24.9160134378499,25.0279955207167,25.1399776035834,25.2519596864502,25.4572601717059,25.5692422545726,25.5879059350504,25.709219858156,25.8212019410228,26.1291526689063,26.5304217991788,26.8290406868234,26.9503546099291,27.3422918999627,27.9301978350131,28.0421799178798,28.1448301605076,28.4621127286301,28.6207540126913,28.9660321015304,29.1060097051138,35.321015304218,35.321015304218,35.321015304218,35.321015304218,39.9869354236656,39.9869354236656,39.9869354236656,39.9869354236656,39.9869354236656,41.8253079507279,42.1052631578947,42.1052631578947,42.1052631578947,42.1985815602837,41.3400522583053,41.4333706606943,41.6666666666667,41.9466218738335,42.2265770810004,47.2564389697648,44.7928331466965,42.5718551698395,40.126913027249,41.190742814483,38.615154908548,37.7336696441069,36.9734983027716,36.3066453638251,35.5464717442085,34.7209775212008,35.4031359539766,35.9835759611795,35.9835759611795,,
Guam,GUM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,29.6296296296296,29.6296296296296,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,33.3333333333333,33.3333333333333,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,35.1851851851852,35.1851851851852,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,,
Guyana,GUY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,6.90864724721671,6.90864724721671,6.90864724721671,6.90864724721671,6.90864724721671,6.93406537542575,6.93406537542575,6.94423262670937,6.94423262670937,6.96965075491841,6.96965075491841,6.98490163184383,6.99506888312745,6.99506888312745,7.000254000508,7.40665481330963,7.83337566675133,8.26009652019304,8.71221742443485,8.71221742443485,8.71221742443485,8.71221742443485,8.76301752603505,8.77825755651511,8.77825755651511,8.78841757683515,8.78841757683515,8.78841757683515,8.79857759715519,8.79857759715519,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.81381762763525,8.67665735331471,8.67665735331471,8.67665735331471,8.67665735331471,8.67665735331471,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.53441706883414,8.53441706883414,8.58521717043434,8.63601727203454,,
High income,HIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.0793505222816,38.035571343499,38.0310533827023,38.0209523085122,38.0254327711201,38.0397115503161,38.0925463293758,38.0140266129628,38.1019980753652,38.0845606697801,38.0256058197145,38.0250810912495,38.051433979139,38.035762991992,38.0105993363273,38.040676373744,37.7524932935845,37.6155135007096,37.6947269541818,37.7353710478251,37.7159060562168,37.657261407514,37.4383873268211,37.6416913176676,37.7799499930405,37.8682486834829,37.8758995706833,38.0399742205966,38.0294426911747,38.0792079990958,37.9379807927453,37.9785123834328,37.9621795706322,38.3219904932522,38.27294937829,38.4046995399204,38.3776300908076,38.6364051500389,38.506052688771,38.5359616932581,38.4806201846327,38.0487950483628,37.7980598381184,37.7476561823509,37.8863398608115,37.4400051022484,37.1971568606724,36.9840552252296,36.5948722595406,36.1660771360809,36.3310720735195,36.2941200190311,35.9299927749229,36.2246606397912,35.0043000833785,35.1152466120545,,
